# MAE takes the multiplication factor of 2 for avg(|(Target)-(Reconstrcted)|)
Airfoil_name,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,MAE
AH 81-K-144 W-F KLAPPE,1,0,0,0,0,0,0,0,0,0,0,0,0
AH 93-W-480B,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEN AIRFOIL,0,0,1,0,0,0,0,0,0,0,0,0,0
E195  (11.82%),0,0,0,1,0,0,0,0,0,0,0,0,0
EPPLER 664 (EXTENDED) AIRFOIL,0,0,0,0,1,0,0,0,0,0,0,0,0
EPPLER 864 STRUT AIRFOIL,0,0,0,0,0,1,0,0,0,0,0,0,0
FX 79-W-660A,0,0,0,0,0,0,1,0,0,0,0,0,0
GOE 531 AIRFOIL,0,0,0,0,0,0,0,1,0,0,0,0,0
Griffith 30% Suction Airfoil,0,0,0,0,0,0,0,0,1,0,0,0,0
RONCZ R1145MS MAIN ELEMENT,0,0,0,0,0,0,0,0,0,1,0,0,0
S9104,0,0,0,0,0,0,0,0,0,0,1,0,0
BOEING-VERTOL V23010-1.58 AIRFOIL,0.086737,0.000479,0.105607,1.056326,0.008207,-0.076546,0.013098,-0.179306,-0.024252,0.021888,-0.014162,0.001925,0.003255502
NACA 0010-65,0.20657,-0.003264,-0.10795,1.19001,0.025776,-0.427731,0.117661,-0.204513,0.067482,0.142746,-0.006633,-0.000153,0.003257006
AG36,0.202402,0.005176,0.132816,1.058264,0.051663,-0.277673,0.047923,-0.12955,0.043941,-0.121483,-0.089288,0.075808,0.003259312
HT 13,0.226976,0.080252,-0.056545,1.206571,0.016678,-0.187506,-0.077462,-0.179164,-0.103013,0.147248,-0.076325,0.00229,0.003259894
GOE 559 AIRFOIL,-0.142599,-0.009912,0.11359,1.066296,0.012979,-0.026738,0.019843,-0.063775,-0.004632,0.009243,0.014013,0.011692,0.003261318
NASA SC(2)-0503 AIRFOIL,0.074942,0.035782,-0.111866,1.594481,-0.001984,-0.300223,-0.034036,-0.232856,-0.035232,0.062922,-0.036853,-0.015076,0.003261796
HT33,0.184325,0.016084,-0.059105,1.245512,0.010343,-0.199316,-0.032696,-0.186759,-0.082149,0.154053,-0.061963,0.011673,0.00326573
St. CYR 171 (Royer),0.170129,0.191302,-0.033053,0.683641,0.158896,-0.06109,-0.184611,-0.215763,0.056119,0.23609,0.007198,-0.008858,0.00327657
AH 93-W-257,-0.174406,-0.004815,-0.237958,0.636219,0.018137,0.74863,-0.119901,-0.124583,0.080155,0.020244,0.274778,-0.1165,0.003277218
GOE 242 (MVA PR.2) AIRFOIL,-0.109282,-0.019922,-0.089081,0.681358,0.080954,0.277442,-0.034623,0.072866,-0.01509,-0.080414,0.429086,-0.193293,0.003282942
RAE 5214 AIRFOIL,0.061756,0.065988,-0.139582,1.235822,0.037928,-0.142049,-0.031458,-0.269707,0.054923,0.022172,0.190148,-0.08594,0.00328634
OAF102 AIRFOIL,0.00038,0.006779,-0.148054,0.920651,0.013644,0.107505,-0.106636,0.109804,-0.013374,0.122873,-0.012183,-0.001391,0.003287168
GOE 229 (MVA H.39) AIRFOIL,0.009038,-0.000417,-0.132834,0.688968,0.035516,0.249528,-0.003128,0.08404,0.066264,-0.123808,0.233707,-0.106873,0.003292346
HT21,0.148034,0.221912,-0.064,1.266356,0.069206,-0.223087,-0.176861,-0.191575,-0.107176,0.192066,-0.114944,-0.019931,0.003294302
EPPLER EA 6(-1)-012 AIRFOIL,0.115283,0.004016,-0.075554,1.028999,0.035754,-0.033444,-0.031259,-0.13987,0.077245,0.094825,-0.029937,-0.046056,0.003301218
MARSKE PIONEER IID TIP AIRFOIL (NACA 431012A*.833 HYBRID),0.303971,0.182357,0.294698,0.207458,0.453517,-0.172003,-0.198845,-0.038094,0.005734,0.310878,-0.270487,-0.079186,0.003301218
NACA 2412,0.099084,0.017751,0.012644,0.663078,0.100147,-0.019243,-0.042829,-0.045834,-0.005517,0.234181,-0.018612,0.005149,0.003301606
I.S.A. 960,0.200352,0.045208,0.211885,0.256361,0.32026,-0.197277,-0.090533,0.187743,0.083996,0.177168,-0.175635,-0.019529,0.003305818
WORTMANN FX 71-120 AIRFOIL,0.281229,0.126803,-0.023878,0.430556,0.246685,-0.081617,-0.147551,-0.136678,0.031125,0.335378,-0.029814,-0.032238,0.003306538
GOE 8K AIRFOIL,-0.006866,-0.07945,-0.177049,0.902066,0.036165,-0.350796,0.215362,0.097706,0.156745,0.054829,0.218287,-0.066998,0.00330874
USA 98 AIRFOIL,0.021097,0.079544,-0.054217,0.227989,0.106892,0.156017,-0.12796,0.13984,0.004718,0.227989,0.221761,-0.003673,0.003310764
NASA SC(2)-0712 AIRFOIL,0.098789,0.133097,-0.121239,0.785695,0.066201,-0.181162,-0.146057,-0.416193,0.493213,-0.028519,0.409432,-0.093258,0.003313404
Coanda 2,0.06829,0.001208,0.019083,2.194601,-0.094963,-0.74091,0.094512,-0.251176,-0.096207,-0.193131,0.041529,-0.042836,0.00331793
GOE 744 AIRFOIL,0.007416,0.045867,0.781858,-0.148031,0.050439,0.303233,-0.149376,0.324527,-0.010752,-0.024774,-0.33412,0.153712,0.003323954
GOE 10K AIRFOIL,0.054199,0.070133,-0.107177,1.351798,0.078003,-0.323295,-0.044338,-0.165773,-0.057706,0.175752,-0.018888,-0.012707,0.003326912
USA 32 AIRFOIL,0.208644,0.065952,0.281353,-0.054165,0.077928,-0.108582,-0.000974,0.468324,0.039914,0.0416,-0.199199,0.179205,0.00333467
"NACA/LANGLEY SYMMETRICAL, SUPERCRITICAL AIRFOIL",0.263298,-0.010031,-0.087561,1.104024,-0.020521,-0.352178,0.114337,-0.176699,0.056333,0.118026,0.003079,-0.012106,0.003338266
FX 73-170,-0.245991,-0.03807,-0.105051,0.928469,0.015458,0.12246,0.021062,-0.014717,0.230164,-0.052883,0.207944,-0.068844,0.00334318
RAE 5215 AIRFOIL,0.108821,0.052861,-0.182271,1.270362,0.047854,-0.198197,-0.000848,-0.257468,0.036655,0.048144,0.196177,-0.122089,0.003348886
EPPLER E850 AIRFOIL,0.036781,0.001718,-0.261483,1.419822,0.050183,-0.186416,0.015731,-0.175349,-0.040883,0.12915,0.087444,-0.076699,0.003349372
GRUMMAN K-2 AIRFOIL,0.108226,0.132308,-0.181076,0.906947,0.015301,-0.224902,-0.097911,-0.453987,0.223753,0.272918,0.327015,-0.028593,0.003353258
DU 80-176 V1,-0.130926,-0.037845,0.065484,0.406909,0.153331,0.121482,-0.043455,-0.080501,0.325739,0.126076,0.11991,-0.026206,0.003357714
Dormoy,0.135411,0.003801,0.139524,1.12406,0.02751,-0.251565,0.048252,-0.072717,0.089605,-0.185728,-0.069579,0.011426,0.003363864
HT 14,0.29524,0.037554,-0.059716,1.065279,0.052157,-0.173054,-0.062168,-0.121751,-0.085621,0.178605,-0.123299,-0.003226,0.003364704
UNIVERSITY OF GLASGOW GU25-5(11)8 AIRFOIL,-0.154625,-0.324806,0.024816,0.475603,0.163356,0.122425,0.254259,0.440435,0.103301,0.000489,-0.098018,-0.007234,0.00336697
GOE 11K AIRFOIL,0.079056,0.025287,-0.151584,1.318623,0.006076,-0.326977,0.056794,-0.070911,-0.014533,0.073633,0.020149,-0.015614,0.003368284
S9104BTE # Airfoil by Michael Selig / CC BY 4.0,-0.05023,0.062497,0.031651,0.045628,-0.02146,0.143131,-0.099024,0.174777,-0.129746,0.122937,0.797135,-0.077295,0.003370966
GOE 572 AIRFOIL,-0.104813,-0.013774,0.585054,-0.007326,0.080967,0.227827,0.018322,0.251345,0.010915,-0.051043,-0.039785,0.04231,0.003371208
GOE 767 AIRFOIL,0.306453,0.053437,0.193903,0.566589,0.043391,-0.035749,-0.07271,-0.133059,-0.024344,0.142016,-0.031162,-0.008764,0.003373202
USA 33 AIRFOIL,0.116384,-0.000692,0.499615,0.151571,0.00012,-0.007799,0.004665,0.118131,0.095831,0.050487,-0.06088,0.032566,0.003374464
Dayton-Wright T-1,0.113819,0.358787,0.284133,0.466622,0.097642,-0.017416,-0.26642,0.207334,0.115026,-0.092119,-0.314511,0.047102,0.003379026
NACA 64(1)-212 MOD A,-0.001521,-0.000581,0.10545,1.000069,0.010748,-0.052382,0.007065,-0.142061,0.098082,-0.029299,0.076116,-0.071686,0.0033814
NASA SC(2)-0610 AIRFOIL,0.040336,0.22972,-0.132935,1.048788,0.055186,-0.172052,-0.1792,-0.407261,0.243181,0.072441,0.251765,-0.04997,0.003383148
AH 80-136,-0.059074,-0.060977,0.232012,0.874414,-0.001229,0.136849,-0.005892,0.157653,0.037156,-0.089931,-0.212792,-0.008187,0.00338381
FX 75-193,-0.214508,-0.074126,-0.095235,0.781717,0.00541,0.112473,0.052521,-0.066298,0.34096,-0.02908,0.250899,-0.064733,0.003387414
MH 27  11.99%,0.100799,-0.005451,-0.05952,1.129344,0.010708,-0.28198,0.116596,-0.113472,0.028654,0.103832,-0.044609,0.015099,0.003394334
HSNLF(1)-0213 AIRFOIL,0.003654,0.068944,0.060934,0.639419,0.065933,-0.076691,-0.153891,-0.077882,0.512272,-0.015346,-0.032342,0.004996,0.003410702
NACA M2,0.118407,0.021716,-0.06583,1.090663,0.080032,-0.177851,-0.02682,-0.17949,-0.032082,0.23125,-0.063358,0.003362,0.003414946
NACA 2-H-15 AIRFOIL,-0.06393,-0.098155,0.10659,0.770024,0.074763,-0.072575,0.069092,0.391568,0.216207,-0.109431,-0.27954,-0.004613,0.003421928
EPPLER 817 HYDROFOIL AIRFOIL,-0.02904,0.076808,-0.368742,1.316977,0.02419,-0.062229,-0.034147,-0.181755,0.031235,0.053341,0.213014,-0.039652,0.003427066
EPPLER 546 AIRFOIL,-0.105819,0.021896,0.107179,0.551864,0.123372,0.100433,-0.095841,-0.147731,0.332828,0.08319,0.044691,-0.016062,0.003445066
MI-VAWT1,0.194447,0.045787,-0.014584,0.556381,0.001052,0.203076,-0.012916,-0.137497,0.131204,-0.002018,0.036556,-0.001487,0.00344556
FX 77-W-270,-0.240893,-0.01737,0.432538,0.184499,0.035174,0.550596,0.054592,-0.196804,0.053568,-0.072856,0.196671,0.020285,0.003446322
BOEING AIRFOIL J,0.053562,0.076326,-0.238794,0.972598,0.118876,-0.222775,-0.0424,-0.446217,0.193039,0.18,0.357511,-0.001726,0.003461624
BOEING-VERTOL VR-11X AIRFOIL,0.275415,-0.007636,0.014097,0.909848,0.074988,-0.355563,0.092178,-0.044491,0.096322,0.033543,-0.024401,-0.064299,0.0034661
DRAGONFLY CANARD,-0.335168,-0.163298,0.250981,0.559537,0.003474,0.391663,0.072133,0.348118,0.021565,-0.043938,-0.128555,0.023486,0.003466706
D.G.A. 1182,0.053938,0.020384,-0.081846,1.390049,0.001613,-0.229723,0.017946,-0.203134,-0.032168,0.051966,-0.04202,0.052996,0.003467816
FX60-100 10.0% smoothed,0.001489,0.001856,-0.127415,1.108772,0.023924,0.064533,-0.052409,-0.016519,-0.057946,0.025576,0.056021,-0.027881,0.003476644
YS-915,0.035267,0.00433,-0.288897,1.456863,0.000131,-0.178158,0.045485,-0.100674,-0.032952,0.061145,-0.011102,0.008561,0.003484594
MI-STRUT1,0.280402,-0.017913,0.034066,-0.179599,0.024395,0.492531,0.070276,-0.034208,0.177056,0.071573,0.074606,0.006816,0.003493804
ESA40,0.158545,0.05766,0.278031,0.967556,0.003075,-0.073961,-0.03437,-0.126018,-0.01727,-0.012159,-0.186321,-0.01477,0.003494746
NACA 16-015,0.103653,-0.001947,-0.100608,1.140571,-0.012399,-0.316542,0.141704,-0.122745,0.118831,0.137752,-0.08563,-0.00264,0.003501052
NACA 1-H-15 AIRFOIL,-0.06127,-0.1467,0.0666,0.680259,0.130853,-0.057724,0.069465,0.490471,0.247996,-0.092313,-0.275181,-0.052454,0.003501414
GOE 14K AIRFOIL,0.097325,0.075607,-0.171712,1.166258,-0.013345,-0.313538,0.071149,-0.00028,0.042795,0.084077,-0.018232,-0.020104,0.003519222
EPPLER 58 AIRFOIL,0.022927,0.06362,-0.109785,0.965956,0.033296,-0.26424,-0.073505,0.066452,0.098753,0.062677,0.264365,-0.130515,0.003524302
St. CYR 172 (Royer),0.30008,0.008862,-0.028199,0.69146,0.036306,-0.017829,-0.027979,-0.086514,-0.001932,0.206,-0.075212,-0.005042,0.003552706
NACA M26 AIRFOIL,-0.102765,-0.039761,0.747796,0.254391,0.020064,-0.13422,0.005403,0.318827,0.052114,-0.010415,-0.214137,0.102704,0.003556358
NASA/AMES A-03 AIRFOIL,0.081113,0.018027,0.012371,1.124801,-0.033736,-0.176961,0.008761,-0.122761,0.125574,-0.022784,-0.006765,-0.007642,0.003567884
FX 78-K-161,-0.103876,-0.019827,0.121674,0.726026,0.001414,0.037907,-0.00419,0.126113,0.230275,0.018313,-0.136393,0.002564,0.003570174
STRAND AIRFOIL,0.006443,0.047103,0.393507,0.432901,-0.002989,0.391178,-0.133065,-0.072226,-0.160465,0.017998,0.047349,0.032266,0.003571934
BOEING VERTOL V(1.95)3009-1.25 AIRFOIL,0.043691,0.016712,0.09961,1.059765,0.0048,-0.0962,-0.005062,-0.172966,-0.035834,0.079497,-0.000971,0.006961,0.00357386
NASA SC(2)-0612 AIRFOIL,0.041499,0.130801,-0.151154,0.847379,0.147144,-0.132171,-0.100136,-0.435228,0.223145,0.145887,0.343769,-0.060935,0.003585004
FX 77-080,0.123082,0.120533,-0.063839,1.001616,0.134224,-0.125734,-0.109014,-0.219547,-0.06843,0.228085,-0.067704,0.046728,0.003586668
GOE 464 AIRFOIL,0.067735,-0.002082,0.598525,0.380706,-0.015877,-0.294405,-0.003167,0.339657,0.008424,-0.05843,0.078151,-0.099236,0.00361073
JN-153 AIRFOIL,-0.217132,-0.003774,0.480339,0.130997,0.010652,0.49902,-0.110212,0.211685,-0.039235,-0.058246,0.043221,0.052686,0.00361536
GOE 225 (MVA H.35) AIRFOIL,0.027298,0.036575,-0.067068,0.507049,0.08595,0.126202,-0.070132,0.22853,-0.085049,0.068983,0.171496,-0.029836,0.003618984
GOE 561 AIRFOIL,-0.125805,-0.019139,0.730594,-0.509516,0.121527,0.394015,0.028476,0.411146,0.106788,-0.091929,-0.049459,0.003302,0.003630748
NASA RC(4)-10 AIRFOIL,0.048424,0.003404,0.173317,0.948711,0.000175,-0.103353,0.009931,-0.070505,0.011467,0.027229,-0.034839,-0.013961,0.003643556
A18 (smoothed),0.024403,0.029711,-0.039331,0.85896,0.08344,-0.078587,-0.094941,0.08376,-0.006977,0.153561,-0.01856,0.004562,0.003671278
NASA SC(2)-0404 AIRFOIL,0.080984,0.002029,-0.135655,1.500252,0.002313,-0.266797,-0.025412,-0.237008,0.001052,0.101169,-0.014197,-0.008729,0.003680222
WORTMANN FX 2 AIRFOIL,-0.089364,-0.043001,-0.264038,0.779648,0.049314,-0.166942,0.114201,-0.255911,0.531532,-0.021003,0.464387,-0.098824,0.003683926
EPPLER EC 86(-3)-914 AIRFOIL,0.060484,0.012799,-0.208251,0.773757,0.009196,-0.126111,0.035587,-0.331564,0.290682,-0.003271,0.491054,-0.004361,0.003687162
GOE 233 (MVA CA4) AIRFOIL,0.108022,0.087629,-0.210291,0.6354,0.066479,0.149265,-0.125753,0.294603,-0.192972,0.021704,0.114944,0.05097,0.003691198
NASA/LANGLEY RC-SC2 AIRFOIL,0.185721,0.208015,-0.064822,0.439524,0.392782,-0.229821,-0.197861,-0.08916,0.055596,0.46105,-0.066425,-0.0946,0.003693964
NACA M27 AIRFOIL,-0.049776,-0.04393,0.786665,0.046287,0.014001,-0.073884,0.020494,0.381498,0.099639,-0.00989,-0.196706,0.025601,0.003696404
NYU/GRUMMAN K-1 AIRFOIL,0.105335,0.009182,-0.310008,1.283754,0.005504,-0.106529,0.0212,-0.262882,0.076356,0.017913,0.239658,-0.079482,0.00370982
WORTMANN FX 05-H-126 AIRFOIL,-0.100947,-0.020206,0.272717,0.816752,0.015506,0.129624,-0.048851,0.188456,0.045623,-0.093065,-0.21544,0.009832,0.003719712
AG37,0.014457,0.019004,0.020515,2.187322,-0.000522,-0.751675,0.067478,-0.419588,-0.053306,-0.210305,0.00039,0.126229,0.003767608
YS-900,0.091315,0.00006,-0.118934,1.418365,0.009842,-0.41973,0.120516,-0.218963,0.005723,0.153314,-0.059431,0.017926,0.00378182
YS-930,0.05181,0.030927,-0.248836,1.044886,0.087621,-0.158596,-0.031326,0.025018,0.011924,0.196705,0.01999,-0.030124,0.003789158
NASA SC(2)-0412 AIRFOIL,0.09287,0.052195,-0.18799,0.920955,0.084179,-0.133476,-0.041903,-0.415062,0.212367,0.147616,0.27531,-0.007061,0.003792914
NACA 0012 AIRFOILS,0.127459,0.040095,-0.023789,0.885946,0.025928,-0.011954,-0.05551,-0.128277,-0.005887,0.219789,-0.058671,-0.015128,0.003804932
BOEING 707 .08 SPAN AIRFOIL,0.342123,0.125769,-0.123923,0.832959,0.237734,-0.117406,-0.11246,-0.228801,-0.08424,0.287452,-0.013705,-0.145501,0.003822324
GOE 12K AIRFOIL,0.094312,-0.003641,-0.168525,1.062943,0.020897,-0.322227,0.119128,-0.005538,0.047818,0.073505,0.106229,-0.024902,0.003833006
GOE 358 AIRFOIL,0.033528,0.204968,-0.14522,0.528754,0.222098,0.085887,-0.214496,0.029669,-0.122721,0.179479,0.13595,0.062103,0.003848494
GOE 571 AIRFOIL,-0.089545,-0.043068,0.660612,-0.412192,0.07768,0.39618,0.048549,0.393904,0.087305,-0.102063,-0.019402,0.002039,0.003861942
EPPLER 603 AIRFOIL,-0.088649,-0.116536,0.077779,0.5991,0.013111,0.088087,0.088552,-0.073697,0.294278,-0.018499,0.128746,0.007727,0.003865954
WORTMANN FX 08-S-176 AIRFOIL,-0.328967,-0.083763,0.406852,0.430784,0.004764,0.284597,0.010973,0.125107,0.126066,0.003489,-0.037985,0.058082,0.003867236
TH 25816 HALE AIRFOIL,-0.057836,-0.251935,-0.135466,0.519543,0.0414,-0.0786,0.316418,0.085755,0.366089,0.12991,0.12859,-0.063869,0.003886788
"SC(2)-0714 | Supercritical airfoil (coordinates from Raymer w/ one correction). These coordinates are actual model coordinates, not coordinates as designed. Ref: NASA TP-2890",0.154131,0.007517,-0.225147,0.988055,0.053584,-0.197356,0.051034,-0.442149,0.277541,-0.009104,0.390133,-0.048238,0.00388856
NACA 6-H-10 AIRFOIL,-0.074759,-0.000571,0.369422,0.730628,0.061603,-0.06456,-0.042951,0.273728,0.053226,0.010173,-0.404135,0.088197,0.00389082
12% JOUKOWSKI AIRFOIL,0.087997,0.215728,0.017959,0.740844,0.061069,0.172286,-0.277017,-0.146792,0.003748,0.205867,-0.063473,-0.018215,0.003896826
CAP 21   (TraCFoil),0.542156,0.2402,0.098858,0.113204,0.11482,-0.018474,-0.241994,-0.121945,0.074125,0.191269,0.022519,-0.014738,0.003899076
HT12,0.11529,0.104326,-0.049832,1.315583,-0.002596,-0.171373,-0.093085,-0.253847,-0.121411,0.129944,-0.051574,0.078576,0.00398076
NPL AIRFOIL FROM ARC CP 1372,-0.006065,0.008369,-0.188771,1.126257,0.103511,-0.071706,-0.034676,-0.260816,0.033058,0.2461,0.224139,-0.1794,0.003986232
DSMA-523B AIRFOIL,0.131742,0.130616,-0.191997,0.828128,0.006616,-0.210082,-0.13975,-0.556632,0.498531,0.025995,0.511574,-0.03474,0.003995998
SIKORSKY SC2110 AIRFOIL,0.035627,-0.000091,0.092318,1.05207,0.014214,-0.153979,0.026025,-0.150436,0.062557,0.029145,0.003551,-0.011002,0.00401687
BOEING 737 ROOT AIRFOIL,0.334397,0.226374,0.082962,0.082387,0.334397,0.060519,-0.256794,-0.143503,0.129191,0.211077,-0.074419,0.013411,0.00402663
GOE 298 AIRFOIL,0.108143,0.000348,0.239165,0.272731,0.014324,0.060103,-0.053383,0.135261,0.015077,0.153914,0.040296,0.014022,0.004037484
MILEY M06-13-128,-0.145517,0.011796,0.429359,0.633123,-0.001583,0.237563,-0.099893,0.163321,-0.002789,-0.066697,-0.185888,0.027205,0.004051408
GOE 431 AIRFOIL,0.038049,0.114918,-0.094539,0.605051,0.038841,0.058401,-0.127613,0.208107,-0.034105,0.063568,0.199929,-0.070607,0.004052282
EPPLER 818 HYDROFOIL AIRFOIL,-0.03086,0.013573,-0.337235,1.258889,0.067709,-0.054653,-0.03544,-0.102932,0.002926,0.1372,0.114195,-0.033371,0.00407681
NACA 16-018,0.071984,-0.000115,-0.084722,1.035049,-0.038247,-0.295913,0.174042,-0.147866,0.173175,0.144577,-0.030597,-0.001367,0.004095534
GOE 570 AIRFOIL,-0.109618,-0.081899,0.419984,-0.509542,0.058812,0.565257,0.123813,0.546121,0.209335,-0.168804,-0.006142,-0.047316,0.004100326
NASA SC(2)-0518 AIRFOIL,0.19199,0.006162,-0.25901,0.769159,0.110132,0.002596,0.01868,-0.296787,0.218094,0.059339,0.254972,-0.075327,0.004101046
GOE 15K AIRFOIL,0.089751,-0.000639,-0.18407,1.047132,-0.021451,-0.270494,0.158231,0.085091,0.035622,0.095517,-0.031268,-0.003421,0.00411053
EPPLER 403 AIRFOIL,-0.041472,0.017214,-0.228412,0.749088,-0.014034,-0.123088,-0.066969,-0.533676,0.744778,-0.167044,0.698072,-0.034455,0.004115936
Eiffel 430 (Lachassgne),0.267533,-0.010054,0.292674,0.563805,0.077692,-0.265126,0.034306,0.241024,0.039881,-0.019232,-0.190088,-0.032416,0.00411952
NASA SC(2)-0714 AIRFOIL,0.075634,0.078922,-0.116562,0.633349,0.046387,-0.104746,-0.126177,-0.448843,0.555103,0.008026,0.486863,-0.087955,0.00412734
NACA 6-H-15 AIRFOIL,-0.154529,-0.032885,0.390442,0.636935,0.021823,0.133739,-0.02549,0.379319,0.094204,-0.016282,-0.448462,0.021187,0.00413623
EPPLER STF 863-615 AIRFOIL,-0.04058,-0.000304,-0.222208,1.061159,0.047208,-0.310123,0.095562,-0.331152,0.414669,-0.075977,0.412952,-0.051206,0.004153566
HAM-STD HS1-430 AIRFOIL,0.437234,0.071674,0.054173,-0.360109,0.128711,-0.000766,0.168916,0.083256,0.178781,0.150837,0.100798,-0.013504,0.004154032
NASA/AMES A-02 AIRFOIL,0.079423,0.019055,-0.032328,1.08115,0.059806,-0.14092,-0.036946,-0.192098,-0.025293,0.194837,-0.004118,-0.002568,0.00415577
NACA 5-H-20 AIRFOIL,-0.100093,-0.053451,0.375686,0.330215,0.054022,0.218252,-0.023809,0.524054,0.182396,0.024457,-0.532609,0.00088,0.004170424
WHITCOMB INTEGRAL SUPERCRITICAL AIRFOIL,0.134566,0.034922,-0.23082,0.933992,-0.005871,-0.24646,-0.032395,-0.641079,0.460448,0.007684,0.577091,0.007923,0.004215122
DSMA-523A AIRFOIL,0.134953,0.006508,-0.223599,0.897661,-0.002849,-0.226752,-0.015723,-0.611123,0.412644,0.065513,0.560355,0.002411,0.00421999
LIEBECK L1003 AIRFOIL,-0.347166,0.040746,0.881832,0.036274,-0.20273,0.740352,-0.196304,0.025594,-0.101255,-0.083495,0.038107,0.168044,0.00425014
WORTMANN FX 77-W-343 AIRFOIL,-0.014077,-0.570621,0.463763,-0.199468,0.001563,0.683258,0.461528,0.043485,0.043587,-0.048155,0.13483,0.000308,0.004257274
NASA SC(2)-1006 AIRFOIL,0.156466,0.147442,-0.067125,1.374983,0.128111,-0.325165,-0.065705,-0.162534,0.034097,-0.124754,-0.096599,0.000783,0.004306902
St. CYR 234 (Bartel 17-IC),0.453835,0.138522,0.207309,0.089072,0.340476,-0.12843,-0.088121,0.371923,0.133033,-0.137371,-0.349819,-0.030429,0.004307178
NASA SC(2)-0414 AIRFOIL,0.093728,0.064547,-0.184669,0.836784,0.081246,-0.057321,-0.059538,-0.362448,0.208892,0.170721,0.283898,-0.075841,0.004315082
SIKORSKY DBLN-526 AIRFOIL,0.019289,0.019897,-0.13385,0.722791,0.02076,-0.318732,0.322684,0.08271,0.124987,0.149827,0.027123,-0.037486,0.004317084
NASA SC(2)-0606 AIRFOIL,0.049185,0.018221,-0.102923,1.33145,0.053725,-0.193027,-0.04823,-0.212462,0.045572,0.075208,0.004808,-0.021527,0.004337864
NACA 16-021,0.079715,-0.011512,-0.0819,0.848873,0.000907,-0.295766,0.209123,-0.140985,0.231455,0.169169,-0.007857,-0.001222,0.00435532
NASA/DLR NLF(2)-0415,-0.004869,-0.028629,-0.323736,1.250686,0.017268,-0.314557,0.107594,-0.347189,0.387953,-0.005905,0.446455,-0.185071,0.004363472
GOE 190 (MVA MK.18) AIRFOIL,0.086342,0.243278,-0.095994,0.63423,0.04649,0.16503,-0.238491,0.144339,-0.129681,0.084355,0.067906,-0.007803,0.004382616
HT05,0.148232,0.112334,-0.065167,1.422903,0.014046,-0.223071,-0.069994,-0.189989,-0.196526,0.14927,-0.099136,-0.0029,0.004406234
NLR-7301 AIRFOIL,0.226346,0.011612,-0.211845,0.85735,0.051167,-0.071295,0.012379,-0.207522,0.23651,0.027868,0.214555,-0.147125,0.004435346
GOE 243 (MVA PR.3) AIRFOIL,0.064711,0.050246,-0.132809,0.368974,-0.050148,0.359129,-0.145732,0.046729,0.32302,-0.315314,0.522181,-0.090987,0.004496324
AH 88-K-136/16,-0.017865,0.000036,0.133393,0.520054,0.021255,-0.093138,-0.098264,0.090423,0.542934,-0.064287,-0.032481,-0.00206,0.004497324
GRUMMAN K-3 AIRFOIL,0.248663,0.019806,-0.380706,0.909057,0.096559,-0.098156,0.058983,-0.231648,0.132079,0.077575,0.348887,-0.1811,0.004520316
NASA SC(2)-1010 AIRFOIL,0.242126,0.033541,-0.097529,1.225043,0.048926,-0.320758,0.048685,-0.188489,0.173394,-0.202426,0.075917,-0.038429,0.004523074
GOE 13K AIRFOIL,0.068891,-0.012801,-0.160961,0.816373,0.002531,-0.272489,0.152694,0.069854,0.117054,0.066793,0.188399,-0.036339,0.004525074
WORTMANN FX 3 AIRFOIL,-0.103605,-0.003518,-0.234659,0.721715,0.012155,-0.233309,0.08054,-0.334639,0.654227,-0.018762,0.521063,-0.061207,0.004530098
GOE 16K AIRFOIL,0.083132,-0.002042,-0.194957,0.849986,0.007651,-0.233007,0.181831,0.160891,0.068349,0.111887,-0.032422,-0.001298,0.004545034
NASA SC(2)-0614 AIRFOIL,0.072399,0.197764,-0.224251,1.08723,0.055386,-0.052681,-0.12726,-0.330885,0.203703,-0.005167,0.220113,-0.096352,0.004581994
NACA 0010-66,0.295084,-0.014403,-0.102078,1.159395,0.027924,-0.506569,0.166169,-0.157287,0.001493,0.190446,-0.065342,0.005168,0.00458225
EPPLER 502 AIRFOIL,-0.055016,0.007633,0.089861,0.587019,0.018371,-0.003958,-0.114486,-0.052868,0.581843,-0.051545,-0.006794,-0.00006,0.00459304
EPPLER 49 AIRFOIL,0.043097,0.050982,-0.065717,1.130613,0.001071,-0.346458,0.053227,0.08345,0.018545,-0.047954,0.085505,-0.00636,0.004610128
NPL 9510 AIRFOIL,0.105809,0.153896,-0.378621,1.235376,-0.028605,-0.074805,-0.172246,-0.35462,0.27225,0.062043,0.338345,-0.158823,0.004629438
YS-920,0.023384,0.025296,-0.297354,1.116583,0.138389,-0.146991,-0.029244,-0.067494,-0.000334,0.229882,-0.008125,0.016007,0.004668164
Marsden,-0.365222,-0.025752,0.500879,-0.409405,0.066055,0.795776,-0.055297,-0.110321,0.146918,-0.116615,0.48419,0.088792,0.004688926
AH 94-W-301,-0.014132,-0.020475,-0.205822,0.082387,0.074413,0.844367,-0.123622,0.043864,0.007622,0.302933,0.121209,-0.112743,0.004771188
AS6096 | Ananda-Selig | AIAA Paper 2018-0310,0.156992,0.064188,0.069214,0.580727,0.032595,-0.092496,-0.162544,0.326406,-0.153332,0.197156,0.02658,-0.045485,0.004846646
